date,sku_id,stock_on_hand,stockout_flag,lead_time_days
12/7/23,7,37,0,27
12/8/23,7,30,0,27
12/9/23,7,46,0,27
12/10/23,7,22,0,27
12/11/23,7,29,0,27
12/12/23,7,25,0,27
12/13/23,7,37,0,27
12/14/23,7,44,0,27
12/15/23,7,42,0,27
12/16/23,7,37,0,27
12/17/23,7,39,0,27
12/18/23,7,44,0,27
12/19/23,7,34,0,27
12/20/23,7,33,0,27
12/21/23,7,29,0,27
12/22/23,7,39,0,27
12/23/23,7,47,0,27
12/24/23,7,44,0,27
12/25/23,7,42,0,27
12/26/23,7,40,0,27
12/27/23,7,36,0,27
12/28/23,7,44,0,27
12/29/23,7,42,0,27
12/30/23,7,39,0,27
12/31/23,7,34,0,27
1/1/24,7,39,0,27
1/2/24,7,40,0,27
1/3/24,7,32,0,27
1/4/24,7,34,0,27
1/5/24,7,29,0,27
1/6/24,7,35,0,27
1/7/24,7,42,0,27
1/8/24,7,46,0,27
1/9/24,7,35,0,27
1/10/24,7,28,0,27
1/11/24,7,28,0,27
1/12/24,7,40,0,27
1/13/24,7,37,0,27
1/14/24,7,38,0,27
1/15/24,7,35,0,27
1/16/24,7,34,0,27
1/17/24,7,36,0,27
1/18/24,7,41,0,27
1/19/24,7,33,0,27
1/20/24,7,40,0,27
1/21/24,7,30,0,27
1/22/24,7,35,0,27
1/23/24,7,34,0,27
1/24/24,7,29,0,27
1/25/24,7,36,0,27
1/26/24,7,30,0,27
1/27/24,7,46,0,27
1/28/24,7,35,0,27
1/29/24,7,27,0,27
1/30/24,7,30,0,27
1/31/24,7,38,0,27
2/1/24,7,41,0,27
2/2/24,7,42,0,27
2/3/24,7,40,0,27
2/4/24,7,29,0,27
2/5/24,7,27,0,27
2/6/24,7,27,0,27
2/7/24,7,44,0,27
2/8/24,7,34,0,27
2/9/24,7,44,0,27
2/10/24,7,42,0,27
2/11/24,7,31,0,27
2/12/24,7,28,0,27
2/13/24,7,44,0,27
2/14/24,7,37,0,27
2/15/24,7,31,0,27
2/16/24,7,43,0,27
2/17/24,7,30,0,27
2/18/24,7,32,0,27
2/19/24,7,25,0,27
2/20/24,7,31,0,27
2/21/24,7,25,0,27
2/22/24,7,32,0,27
2/23/24,7,41,0,27
2/24/24,7,33,0,27
2/25/24,7,37,0,27
2/26/24,7,29,0,27
2/27/24,7,43,0,27
2/28/24,7,41,0,27
2/29/24,7,44,0,27
3/1/24,7,27,0,27
3/2/24,7,38,0,27
3/3/24,7,39,0,27
3/4/24,7,41,0,27
3/5/24,7,39,0,27
3/6/24,7,38,0,27
3/7/24,7,44,0,27
3/8/24,7,30,0,27
3/9/24,7,35,0,27
3/10/24,7,46,0,27
3/11/24,7,40,0,27
3/12/24,7,43,0,27
3/13/24,7,30,0,27
3/14/24,7,32,0,27
3/15/24,7,38,0,27
3/16/24,7,28,0,27
3/17/24,7,44,0,27
3/18/24,7,45,0,27
3/19/24,7,31,0,27
3/20/24,7,37,0,27
3/21/24,7,36,0,27
3/22/24,7,27,0,27
3/23/24,7,25,0,27
3/24/24,7,24,0,27
3/25/24,7,43,0,27
3/26/24,7,42,0,27
3/27/24,7,34,0,27
3/28/24,7,38,0,27
3/29/24,7,32,0,27
3/30/24,7,38,0,27
3/31/24,7,26,0,27
4/1/24,7,35,0,27
4/2/24,7,39,0,27
4/3/24,7,25,0,27
4/4/24,7,26,0,27
4/5/24,7,34,0,27
4/6/24,7,31,0,27
4/7/24,7,45,0,27
4/8/24,7,46,0,27
4/9/24,7,33,0,27
4/10/24,7,31,0,27
4/11/24,7,32,0,27
4/12/24,7,34,0,27
4/13/24,7,27,0,27
4/14/24,7,31,0,27
4/15/24,7,43,0,27
4/16/24,7,27,0,27
4/17/24,7,36,0,27
4/18/24,7,31,0,27
4/19/24,7,44,0,27
4/20/24,7,27,0,27
4/21/24,7,43,0,27
4/22/24,7,31,0,27
4/23/24,7,47,0,27
4/24/24,7,35,0,27
4/25/24,7,37,0,27
4/26/24,7,40,0,27
4/27/24,7,35,0,27
4/28/24,7,35,0,27
4/29/24,7,42,0,27
4/30/24,7,30,0,27
5/1/24,7,27,0,27
5/2/24,7,43,0,27
5/3/24,7,27,0,27
5/4/24,7,44,0,27
5/5/24,7,47,0,27
5/6/24,7,42,0,27
5/7/24,7,38,0,27
5/8/24,7,30,0,27
5/9/24,7,47,0,27
5/10/24,7,31,0,27
5/11/24,7,31,0,27
5/12/24,7,32,0,27
5/13/24,7,36,0,27
5/14/24,7,47,0,27
5/15/24,7,45,0,27
5/16/24,7,35,0,27
5/17/24,7,29,0,27
5/18/24,7,27,0,27
5/19/24,7,45,0,27
5/20/24,7,32,0,27
5/21/24,7,33,0,27
5/22/24,7,30,0,27
5/23/24,7,28,0,27
5/24/24,7,42,0,27
5/25/24,7,39,0,27
5/26/24,7,47,0,27
5/27/24,7,25,0,27
5/28/24,7,43,0,27
5/29/24,7,44,0,27
5/30/24,7,44,0,27
5/31/24,7,24,0,27
6/1/24,7,41,0,27
6/2/24,7,42,0,27
6/3/24,7,46,0,27
6/4/24,7,30,0,27
6/5/24,7,30,0,27
6/6/24,7,44,0,27
6/7/24,7,35,0,27
6/8/24,7,41,0,27
6/9/24,7,31,0,27
6/10/24,7,30,0,27
6/11/24,7,38,0,27
6/12/24,7,45,0,27
6/13/24,7,34,0,27
6/14/24,7,29,0,27
6/15/24,7,29,0,27
6/16/24,7,45,0,27
6/17/24,7,35,0,27
6/18/24,7,47,0,27
6/19/24,7,40,0,27
6/20/24,7,31,0,27
6/21/24,7,43,0,27
6/22/24,7,39,0,27
6/23/24,7,37,0,27
6/24/24,7,44,0,27
6/25/24,7,25,0,27
6/26/24,7,39,0,27
6/27/24,7,40,0,27
6/28/24,7,32,0,27
6/29/24,7,42,0,27
6/30/24,7,41,0,27
7/1/24,7,29,0,27
7/2/24,7,28,0,27
7/3/24,7,47,0,27
7/4/24,7,31,0,27
7/5/24,7,29,0,27
7/6/24,7,36,0,27
7/7/24,7,31,0,27
7/8/24,7,32,0,27
7/9/24,7,34,0,27
7/10/24,7,26,0,27
7/11/24,7,29,0,27
7/12/24,7,38,0,27
7/13/24,7,27,0,27
7/14/24,7,41,0,27
7/15/24,7,30,0,27
7/16/24,7,29,0,27
7/17/24,7,27,0,27
7/18/24,7,24,0,27
7/19/24,7,31,0,27
7/20/24,7,35,0,27
7/21/24,7,33,0,27
7/22/24,7,32,0,27
7/23/24,7,44,0,27
7/24/24,7,38,0,27
7/25/24,7,24,0,27
7/26/24,7,32,0,27
7/27/24,7,39,0,27
7/28/24,7,41,0,27
7/29/24,7,42,0,27
7/30/24,7,38,0,27
7/31/24,7,34,0,27
8/1/24,7,30,0,27
8/2/24,7,40,0,27
8/3/24,7,43,0,27
8/4/24,7,31,0,27
8/5/24,7,36,0,27
8/6/24,7,25,0,27
8/7/24,7,29,0,27
8/8/24,7,34,0,27
8/9/24,7,43,0,27
8/10/24,7,26,0,27
8/11/24,7,41,0,27
8/12/24,7,25,0,27
8/13/24,7,32,0,27
8/14/24,7,29,0,27
8/15/24,7,24,0,27
8/16/24,7,27,0,27
8/17/24,7,44,0,27
8/18/24,7,47,0,27
8/19/24,7,42,0,27
8/20/24,7,25,0,27
8/21/24,7,27,0,27
8/22/24,7,36,0,27
8/23/24,7,40,0,27
8/24/24,7,27,0,27
8/25/24,7,25,0,27
8/26/24,7,46,0,27
8/27/24,7,32,0,27
8/28/24,7,43,0,27
8/29/24,7,43,0,27
8/30/24,7,29,0,27
8/31/24,7,26,0,27
9/1/24,7,32,0,27
9/2/24,7,37,0,27
9/3/24,7,27,0,27
9/4/24,7,42,0,27
9/5/24,7,43,0,27
9/6/24,7,32,0,27
9/7/24,7,32,0,27
9/8/24,7,30,0,27
9/9/24,7,46,0,27
9/10/24,7,29,0,27
9/11/24,7,29,0,27
9/12/24,7,36,0,27
9/13/24,7,39,0,27
9/14/24,7,32,0,27
9/15/24,7,26,0,27
9/16/24,7,35,0,27
9/17/24,7,34,0,27
9/18/24,7,32,0,27
9/19/24,7,31,0,27
9/20/24,7,42,0,27
9/21/24,7,36,0,27
9/22/24,7,38,0,27
9/23/24,7,45,0,27
9/24/24,7,37,0,27
9/25/24,7,26,0,27
9/26/24,7,35,0,27
9/27/24,7,37,0,27
9/28/24,7,33,0,27
9/29/24,7,29,0,27
9/30/24,7,27,0,27
10/1/24,7,30,0,27
10/2/24,7,38,0,27
10/3/24,7,30,0,27
10/4/24,7,25,0,27
10/5/24,7,30,0,27
10/6/24,7,23,0,27
10/7/24,7,36,0,27
10/8/24,7,24,0,27
10/9/24,7,43,0,27
10/10/24,7,24,0,27
10/11/24,7,42,0,27
10/12/24,7,24,0,27
10/13/24,7,31,0,27
10/14/24,7,24,0,27
10/15/24,7,31,0,27
10/16/24,7,32,0,27
10/17/24,7,46,0,27
10/18/24,7,33,0,27
10/19/24,7,40,0,27
10/20/24,7,40,0,27
10/21/24,7,41,0,27
10/22/24,7,29,0,27
10/23/24,7,43,0,27
10/24/24,7,33,0,27
10/25/24,7,32,0,27
10/26/24,7,26,0,27
10/27/24,7,32,0,27
10/28/24,7,42,0,27
10/29/24,7,44,0,27
10/30/24,7,44,0,27
10/31/24,7,34,0,27
11/1/24,7,41,0,27
11/2/24,7,25,0,27
11/3/24,7,40,0,27
11/4/24,7,27,0,27
11/5/24,7,27,0,27
11/6/24,7,32,0,27
11/7/24,7,38,0,27
11/8/24,7,32,0,27
11/9/24,7,34,0,27
11/10/24,7,32,0,27
11/11/24,7,31,0,27
11/12/24,7,38,0,27
11/13/24,7,39,0,27
11/14/24,7,40,0,27
11/15/24,7,37,0,27
11/16/24,7,34,0,27
11/17/24,7,30,0,27
11/18/24,7,45,0,27
11/19/24,7,33,0,27
11/20/24,7,36,0,27
11/21/24,7,45,0,27
11/22/24,7,39,0,27
11/23/24,7,41,0,27
11/24/24,7,35,0,27
11/25/24,7,34,0,27
11/26/24,7,28,0,27
11/27/24,7,31,0,27
11/28/24,7,42,0,27
11/29/24,7,37,0,27
11/30/24,7,27,0,27
12/1/24,7,36,0,27
12/2/24,7,28,0,27
12/3/24,7,34,0,27
12/4/24,7,26,0,27
12/5/24,7,36,0,27
12/6/24,7,38,0,27
12/7/24,7,29,0,27
12/8/24,7,24,0,27
12/9/24,7,25,0,27
12/10/24,7,34,0,27
12/11/24,7,38,0,27
12/12/24,7,31,0,27
12/13/24,7,22,0,27
12/14/24,7,26,0,27
12/15/24,7,26,0,27
12/16/24,7,35,0,27
12/17/24,7,36,0,27
12/18/24,7,33,0,27
12/19/24,7,26,0,27
12/20/24,7,37,0,27
12/21/24,7,45,0,27
12/22/24,7,47,0,27
12/23/24,7,40,0,27
12/24/24,7,43,0,27
12/25/24,7,34,0,27
12/26/24,7,42,0,27
12/27/24,7,32,0,27
12/28/24,7,30,0,27
12/29/24,7,35,0,27
12/30/24,7,35,0,27
12/31/24,7,42,0,27
1/1/21,8,190,0,25
1/2/21,8,142,0,25
1/3/21,8,155,0,25
1/4/21,8,123,0,25
1/5/21,8,176,0,25
1/6/21,8,194,0,25
1/7/21,8,173,0,25
1/8/21,8,193,0,25
1/9/21,8,179,0,25
1/10/21,8,189,0,25
1/11/21,8,168,0,25
1/12/21,8,166,0,25
1/13/21,8,175,0,25
1/14/21,8,182,0,25
1/15/21,8,131,0,25
1/16/21,8,132,0,25
1/17/21,8,157,0,25
1/18/21,8,173,0,25
1/19/21,8,176,0,25
1/20/21,8,110,0,25
1/21/21,8,120,0,25
1/22/21,8,127,0,25
1/23/21,8,150,0,25
1/24/21,8,161,0,25
1/25/21,8,178,0,25
1/26/21,8,149,0,25
1/27/21,8,182,0,25
1/28/21,8,137,0,25
1/29/21,8,119,0,25
1/30/21,8,135,0,25
1/31/21,8,138,0,25
2/1/21,8,154,0,25
2/2/21,8,151,0,25
2/3/21,8,160,0,25
2/4/21,8,132,0,25
2/5/21,8,141,0,25
2/6/21,8,174,0,25
2/7/21,8,191,0,25
2/8/21,8,191,0,25
2/9/21,8,165,0,25
2/10/21,8,145,0,25
2/11/21,8,146,0,25
2/12/21,8,134,0,25
2/13/21,8,184,0,25
2/14/21,8,129,0,25
2/15/21,8,195,0,25
2/16/21,8,180,0,25
2/17/21,8,122,0,25
2/18/21,8,112,0,25
2/19/21,8,144,0,25
2/20/21,8,122,0,25
2/21/21,8,194,0,25
2/22/21,8,153,0,25
2/23/21,8,147,0,25
2/24/21,8,200,0,25
2/25/21,8,194,0,25
2/26/21,8,128,0,25
2/27/21,8,112,0,25
2/28/21,8,118,0,25
3/1/21,8,187,0,25
3/2/21,8,189,0,25
3/3/21,8,121,0,25
3/4/21,8,155,0,25
3/5/21,8,171,0,25
3/6/21,8,178,0,25
3/7/21,8,176,0,25
3/8/21,8,115,0,25
3/9/21,8,147,0,25
3/10/21,8,155,0,25
3/11/21,8,131,0,25
3/12/21,8,127,0,25
3/13/21,8,129,0,25
3/14/21,8,146,0,25
3/15/21,8,183,0,25
3/16/21,8,184,0,25
3/17/21,8,105,0,25
3/18/21,8,176,0,25
3/19/21,8,123,0,25
3/20/21,8,196,0,25
3/21/21,8,139,0,25
3/22/21,8,123,0,25
3/23/21,8,110,0,25
3/24/21,8,140,0,25
3/25/21,8,142,0,25
3/26/21,8,111,0,25
3/27/21,8,196,0,25
3/28/21,8,128,0,25
3/29/21,8,173,0,25
3/30/21,8,179,0,25
3/31/21,8,133,0,25
4/1/21,8,125,0,25
4/2/21,8,139,0,25
4/3/21,8,182,0,25
4/4/21,8,148,0,25
4/5/21,8,198,0,25
4/6/21,8,171,0,25
4/7/21,8,126,0,25
4/8/21,8,172,0,25
4/9/21,8,181,0,25
4/10/21,8,176,0,25
4/11/21,8,141,0,25
4/12/21,8,181,0,25
4/13/21,8,118,0,25
4/14/21,8,171,0,25
4/15/21,8,131,0,25
4/16/21,8,154,0,25
4/17/21,8,196,0,25
4/18/21,8,203,0,25
4/19/21,8,142,0,25
4/20/21,8,116,0,25
4/21/21,8,148,0,25
4/22/21,8,146,0,25
4/23/21,8,132,0,25
4/24/21,8,194,0,25
4/25/21,8,120,0,25
4/26/21,8,130,0,25
4/27/21,8,197,0,25
4/28/21,8,202,0,25
4/29/21,8,111,0,25
4/30/21,8,127,0,25
5/1/21,8,156,0,25
5/2/21,8,203,0,25
5/3/21,8,203,0,25
5/4/21,8,108,0,25
5/5/21,8,138,0,25
5/6/21,8,146,0,25
5/7/21,8,141,0,25
5/8/21,8,180,0,25
5/9/21,8,172,0,25
5/10/21,8,170,0,25
5/11/21,8,132,0,25
5/12/21,8,149,0,25
5/13/21,8,201,0,25
5/14/21,8,116,0,25
5/15/21,8,180,0,25
5/16/21,8,181,0,25
5/17/21,8,140,0,25
5/18/21,8,197,0,25
5/19/21,8,142,0,25
5/20/21,8,161,0,25
5/21/21,8,176,0,25
5/22/21,8,156,0,25
5/23/21,8,145,0,25
5/24/21,8,128,0,25
5/25/21,8,168,0,25
5/26/21,8,138,0,25
5/27/21,8,110,0,25
5/28/21,8,170,0,25
5/29/21,8,178,0,25
5/30/21,8,180,0,25
5/31/21,8,116,0,25
6/1/21,8,139,0,25
6/2/21,8,113,0,25
6/3/21,8,181,0,25
6/4/21,8,146,0,25
6/5/21,8,137,0,25
6/6/21,8,194,0,25
6/7/21,8,107,0,25
6/8/21,8,154,0,25
6/9/21,8,115,0,25
6/10/21,8,137,0,25
6/11/21,8,157,0,25
6/12/21,8,200,0,25
6/13/21,8,200,0,25
6/14/21,8,121,0,25
6/15/21,8,172,0,25
6/16/21,8,110,0,25
6/17/21,8,161,0,25
6/18/21,8,136,0,25
6/19/21,8,180,0,25
6/20/21,8,187,0,25
6/21/21,8,172,0,25
6/22/21,8,153,0,25
6/23/21,8,161,0,25
6/24/21,8,135,0,25
6/25/21,8,173,0,25
6/26/21,8,130,0,25
6/27/21,8,170,0,25
6/28/21,8,139,0,25
6/29/21,8,117,0,25
6/30/21,8,168,0,25
7/1/21,8,179,0,25
7/2/21,8,148,0,25
7/3/21,8,118,0,25
7/4/21,8,171,0,25
7/5/21,8,112,0,25
7/6/21,8,151,0,25
7/7/21,8,142,0,25
7/8/21,8,183,0,25
7/9/21,8,108,0,25
7/10/21,8,111,0,25
7/11/21,8,201,0,25
7/12/21,8,159,0,25
7/13/21,8,135,0,25
7/14/21,8,161,0,25
7/15/21,8,112,0,25
7/16/21,8,198,0,25
7/17/21,8,131,0,25
7/18/21,8,129,0,25
7/19/21,8,109,0,25
7/20/21,8,159,0,25
7/21/21,8,187,0,25
7/22/21,8,136,0,25
7/23/21,8,111,0,25
7/24/21,8,119,0,25
7/25/21,8,197,0,25
7/26/21,8,198,0,25
7/27/21,8,177,0,25
7/28/21,8,125,0,25
7/29/21,8,153,0,25
7/30/21,8,129,0,25
7/31/21,8,142,0,25
8/1/21,8,194,0,25
8/2/21,8,179,0,25
8/3/21,8,134,0,25
8/4/21,8,153,0,25
8/5/21,8,203,0,25
8/6/21,8,153,0,25
8/7/21,8,183,0,25
8/8/21,8,131,0,25
8/9/21,8,108,0,25
8/10/21,8,154,0,25
8/11/21,8,147,0,25
8/12/21,8,175,0,25
8/13/21,8,187,0,25
8/14/21,8,152,0,25
8/15/21,8,107,0,25
8/16/21,8,166,0,25
8/17/21,8,189,0,25
8/18/21,8,183,0,25
8/19/21,8,130,0,25
8/20/21,8,181,0,25
8/21/21,8,194,0,25
8/22/21,8,167,0,25
8/23/21,8,172,0,25
8/24/21,8,203,0,25
8/25/21,8,116,0,25
8/26/21,8,197,0,25
8/27/21,8,125,0,25
8/28/21,8,159,0,25
8/29/21,8,171,0,25
8/30/21,8,165,0,25
8/31/21,8,140,0,25
9/1/21,8,176,0,25
9/2/21,8,198,0,25
9/3/21,8,119,0,25
9/4/21,8,168,0,25
9/5/21,8,119,0,25
9/6/21,8,148,0,25
9/7/21,8,166,0,25
9/8/21,8,187,0,25
9/9/21,8,157,0,25
9/10/21,8,116,0,25
9/11/21,8,120,0,25
9/12/21,8,180,0,25
9/13/21,8,113,0,25
9/14/21,8,145,0,25
9/15/21,8,135,0,25
9/16/21,8,145,0,25
9/17/21,8,167,0,25
9/18/21,8,145,0,25
9/19/21,8,167,0,25
9/20/21,8,201,0,25
9/21/21,8,178,0,25
9/22/21,8,167,0,25
9/23/21,8,140,0,25
9/24/21,8,114,0,25
9/25/21,8,183,0,25
9/26/21,8,171,0,25
9/27/21,8,178,0,25
9/28/21,8,174,0,25
9/29/21,8,199,0,25
9/30/21,8,142,0,25
10/1/21,8,126,0,25
10/2/21,8,182,0,25
10/3/21,8,170,0,25
10/4/21,8,178,0,25
10/5/21,8,98,0,25
10/6/21,8,143,0,25
10/7/21,8,153,0,25
10/8/21,8,166,0,25
10/9/21,8,143,0,25
10/10/21,8,184,0,25
10/11/21,8,191,0,25
10/12/21,8,155,0,25
10/13/21,8,164,0,25
10/14/21,8,159,0,25
10/15/21,8,136,0,25
10/16/21,8,153,0,25
10/17/21,8,134,0,25
10/18/21,8,183,0,25
10/19/21,8,200,0,25
10/20/21,8,133,0,25
10/21/21,8,114,0,25
10/22/21,8,110,0,25
10/23/21,8,178,0,25
10/24/21,8,115,0,25
10/25/21,8,182,0,25
10/26/21,8,156,0,25
10/27/21,8,163,0,25
10/28/21,8,108,0,25
10/29/21,8,115,0,25
10/30/21,8,190,0,25
10/31/21,8,116,0,25
11/1/21,8,124,0,25
11/2/21,8,165,0,25
11/3/21,8,191,0,25
11/4/21,8,139,0,25
11/5/21,8,198,0,25
11/6/21,8,173,0,25
11/7/21,8,196,0,25
11/8/21,8,107,0,25
11/9/21,8,195,0,25
11/10/21,8,178,0,25
11/11/21,8,147,0,25
11/12/21,8,177,0,25
11/13/21,8,131,0,25
11/14/21,8,113,0,25
11/15/21,8,146,0,25
11/16/21,8,125,0,25
11/17/21,8,113,0,25
11/18/21,8,197,0,25
11/19/21,8,154,0,25
11/20/21,8,140,0,25
11/21/21,8,125,0,25
11/22/21,8,136,0,25
11/23/21,8,158,0,25
11/24/21,8,188,0,25
11/25/21,8,127,0,25
11/26/21,8,204,0,25
11/27/21,8,180,0,25
11/28/21,8,131,0,25
11/29/21,8,110,0,25
11/30/21,8,107,0,25
12/1/21,8,157,0,25
12/2/21,8,117,0,25
12/3/21,8,194,0,25
12/4/21,8,155,0,25
12/5/21,8,158,0,25
12/6/21,8,159,0,25
12/7/21,8,195,0,25
12/8/21,8,154,0,25
12/9/21,8,176,0,25
12/10/21,8,138,0,25
12/11/21,8,118,0,25
12/12/21,8,132,0,25
12/13/21,8,137,0,25
12/14/21,8,119,0,25
12/15/21,8,147,0,25
12/16/21,8,128,0,25
12/17/21,8,156,0,25
12/18/21,8,140,0,25
12/19/21,8,124,0,25
12/20/21,8,200,0,25
12/21/21,8,133,0,25
12/22/21,8,172,0,25
12/23/21,8,120,0,25
12/24/21,8,161,0,25
12/25/21,8,153,0,25
12/26/21,8,105,0,25
12/27/21,8,193,0,25
12/28/21,8,157,0,25
12/29/21,8,128,0,25
12/30/21,8,194,0,25
12/31/21,8,182,0,25
1/1/22,8,188,0,25
1/2/22,8,113,0,25
1/3/22,8,121,0,25
1/4/22,8,115,0,25
1/5/22,8,189,0,25
1/6/22,8,148,0,25
1/7/22,8,111,0,25
1/8/22,8,136,0,25
1/9/22,8,116,0,25
1/10/22,8,185,0,25
1/11/22,8,149,0,25
1/12/22,8,133,0,25
1/13/22,8,146,0,25
1/14/22,8,133,0,25
1/15/22,8,187,0,25
1/16/22,8,176,0,25
1/17/22,8,128,0,25
1/18/22,8,170,0,25
1/19/22,8,187,0,25
1/20/22,8,112,0,25
1/21/22,8,118,0,25
1/22/22,8,174,0,25
1/23/22,8,158,0,25
1/24/22,8,151,0,25
1/25/22,8,117,0,25
1/26/22,8,164,0,25
1/27/22,8,171,0,25
1/28/22,8,119,0,25
1/29/22,8,199,0,25
1/30/22,8,137,0,25
1/31/22,8,134,0,25
2/1/22,8,136,0,25
2/2/22,8,126,0,25
2/3/22,8,176,0,25
2/4/22,8,146,0,25
2/5/22,8,173,0,25
2/6/22,8,120,0,25
2/7/22,8,119,0,25
2/8/22,8,203,0,25
2/9/22,8,149,0,25
2/10/22,8,145,0,25
2/11/22,8,176,0,25
2/12/22,8,182,0,25
2/13/22,8,162,0,25
2/14/22,8,177,0,25
2/15/22,8,157,0,25
2/16/22,8,155,0,25
2/17/22,8,168,0,25
2/18/22,8,192,0,25
2/19/22,8,184,0,25
2/20/22,8,197,0,25
2/21/22,8,201,0,25
2/22/22,8,190,0,25
2/23/22,8,196,0,25
2/24/22,8,186,0,25
2/25/22,8,135,0,25
2/26/22,8,163,0,25
2/27/22,8,171,0,25
2/28/22,8,154,0,25
3/1/22,8,110,0,25
3/2/22,8,162,0,25
3/3/22,8,121,0,25
3/4/22,8,167,0,25
3/5/22,8,178,0,25
3/6/22,8,193,0,25
3/7/22,8,174,0,25
3/8/22,8,156,0,25
3/9/22,8,135,0,25
3/10/22,8,136,0,25
3/11/22,8,147,0,25
3/12/22,8,164,0,25
3/13/22,8,149,0,25
3/14/22,8,155,0,25
3/15/22,8,126,0,25
3/16/22,8,187,0,25
3/17/22,8,169,0,25
3/18/22,8,168,0,25
3/19/22,8,172,0,25
3/20/22,8,143,0,25
3/21/22,8,199,0,25
3/22/22,8,169,0,25
3/23/22,8,171,0,25
3/24/22,8,128,0,25
3/25/22,8,144,0,25
3/26/22,8,122,0,25
3/27/22,8,135,0,25
3/28/22,8,109,0,25
3/29/22,8,141,0,25
3/30/22,8,198,0,25
3/31/22,8,135,0,25
4/1/22,8,157,0,25
4/2/22,8,136,0,25
4/3/22,8,131,0,25
4/4/22,8,151,0,25
4/5/22,8,122,0,25
4/6/22,8,179,0,25
4/7/22,8,161,0,25
4/8/22,8,182,0,25
4/9/22,8,127,0,25
4/10/22,8,122,0,25
4/11/22,8,184,0,25
4/12/22,8,191,0,25
4/13/22,8,123,0,25
4/14/22,8,193,0,25
4/15/22,8,188,0,25
4/16/22,8,184,0,25
4/17/22,8,184,0,25
4/18/22,8,109,0,25
4/19/22,8,140,0,25
4/20/22,8,170,0,25
4/21/22,8,108,0,25
4/22/22,8,120,0,25
4/23/22,8,152,0,25
4/24/22,8,154,0,25
4/25/22,8,123,0,25
4/26/22,8,119,0,25
4/27/22,8,165,0,25
4/28/22,8,189,0,25
4/29/22,8,120,0,25
4/30/22,8,147,0,25
5/1/22,8,179,0,25
5/2/22,8,172,0,25
5/3/22,8,189,0,25
5/4/22,8,109,0,25
5/5/22,8,159,0,25
5/6/22,8,143,0,25
5/7/22,8,108,0,25
5/8/22,8,190,0,25
5/9/22,8,133,0,25
5/10/22,8,166,0,25
5/11/22,8,191,0,25
5/12/22,8,114,0,25
5/13/22,8,198,0,25
5/14/22,8,146,0,25
5/15/22,8,169,0,25
5/16/22,8,196,0,25
5/17/22,8,166,0,25
5/18/22,8,205,0,25
5/19/22,8,130,0,25
5/20/22,8,169,0,25
5/21/22,8,175,0,25
5/22/22,8,145,0,25
5/23/22,8,119,0,25
5/24/22,8,114,0,25
5/25/22,8,168,0,25
5/26/22,8,151,0,25
5/27/22,8,128,0,25
5/28/22,8,147,0,25
5/29/22,8,186,0,25
5/30/22,8,131,0,25
5/31/22,8,184,0,25
6/1/22,8,194,0,25
6/2/22,8,153,0,25
6/3/22,8,144,0,25
6/4/22,8,151,0,25
6/5/22,8,167,0,25
6/6/22,8,159,0,25
6/7/22,8,170,0,25
6/8/22,8,173,0,25
6/9/22,8,117,0,25
6/10/22,8,121,0,25
6/11/22,8,194,0,25
6/12/22,8,154,0,25
6/13/22,8,144,0,25
6/14/22,8,140,0,25
6/15/22,8,118,0,25
6/16/22,8,190,0,25
6/17/22,8,138,0,25
6/18/22,8,146,0,25
6/19/22,8,165,0,25
6/20/22,8,128,0,25
6/21/22,8,108,0,25
6/22/22,8,176,0,25
6/23/22,8,123,0,25
6/24/22,8,195,0,25
6/25/22,8,181,0,25
6/26/22,8,198,0,25
6/27/22,8,165,0,25
6/28/22,8,193,0,25
6/29/22,8,125,0,25
6/30/22,8,164,0,25
7/1/22,8,120,0,25
7/2/22,8,194,0,25
7/3/22,8,203,0,25
7/4/22,8,186,0,25
7/5/22,8,113,0,25
7/6/22,8,134,0,25
7/7/22,8,159,0,25
7/8/22,8,200,0,25
7/9/22,8,201,0,25
7/10/22,8,192,0,25
7/11/22,8,128,0,25
7/12/22,8,140,0,25
7/13/22,8,170,0,25
7/14/22,8,148,0,25
7/15/22,8,139,0,25
7/16/22,8,188,0,25
7/17/22,8,183,0,25
7/18/22,8,122,0,25
7/19/22,8,159,0,25
7/20/22,8,135,0,25
7/21/22,8,141,0,25
7/22/22,8,113,0,25
7/23/22,8,112,0,25
7/24/22,8,123,0,25
7/25/22,8,133,0,25
7/26/22,8,190,0,25
7/27/22,8,152,0,25
7/28/22,8,154,0,25
7/29/22,8,173,0,25
7/30/22,8,167,0,25
7/31/22,8,135,0,25
8/1/22,8,137,0,25
8/2/22,8,126,0,25
8/3/22,8,207,0,25
8/4/22,8,186,0,25
8/5/22,8,170,0,25
8/6/22,8,142,0,25
8/7/22,8,116,0,25
8/8/22,8,197,0,25
8/9/22,8,177,0,25
8/10/22,8,133,0,25
8/11/22,8,109,0,25
8/12/22,8,183,0,25
8/13/22,8,178,0,25
8/14/22,8,196,0,25
8/15/22,8,198,0,25
8/16/22,8,150,0,25
8/17/22,8,153,0,25
8/18/22,8,121,0,25
8/19/22,8,181,0,25
8/20/22,8,108,0,25
8/21/22,8,153,0,25
8/22/22,8,152,0,25
8/23/22,8,127,0,25
8/24/22,8,131,0,25
8/25/22,8,140,0,25
8/26/22,8,149,0,25
8/27/22,8,122,0,25
8/28/22,8,142,0,25
8/29/22,8,189,0,25
